Episode,Score,Duration
4768,280,2.719
4769,290,3.547
4770,290,3.556
4771,280,2.907
4772,160,2.298
4773,140,2.286
4774,480,4.82
4775,260,3.025
4776,150,2.274
4777,170,2.25
4778,270,1.967
4779,190,2.229
4780,310,3.484
4781,260,3.626
4782,290,2.792
4783,310,3.843
4784,290,3.013
4785,260,2.592
4786,310,3.461
4787,150,2.291
4788,190,2.182
4789,440,3.023
4790,300,2.911
4791,150,2.17
4792,230,2.319
4793,160,2.227
4794,160,2.262
4795,210,2.282
4796,290,2.931
4797,150,2.273
4798,150,2.239
4799,270,2.209
4800,300,3.875
4801,190,2.266
4802,250,3.561
4803,280,2.66
4804,300,2.69
4805,650,4.067
4806,290,2.975
4807,260,2.62
4808,290,3.006
4809,220,2.457
4810,210,2.435
4811,150,2.229
4812,290,3.125
4813,270,2.673
4814,310,3.698
4815,290,2.713
4816,290,2.713
4817,290,2.574
4818,280,3.048
4819,210,3.121
4820,290,3.0
4821,210,2.243
4822,160,2.277
4823,190,2.266
4824,290,3.001
4825,440,3.408
4826,280,2.728
4827,150,2.263
4828,250,1.865
4829,260,2.901
4830,290,2.627
4831,220,2.263
4832,300,3.02
4833,310,3.406
4834,230,3.0
4835,320,3.724
4836,150,2.995
4837,140,2.238
4838,280,3.141
4839,290,2.816
4840,150,2.234
4841,290,3.111
4842,260,2.468
4843,150,2.251
4844,660,6.521
4845,150,2.242
4846,160,2.935
4847,150,2.273
4848,290,2.655
4849,190,2.254
4850,290,3.002
4851,150,2.253
4852,210,1.994
4853,200,2.277
4854,140,2.251
4855,250,3.659
4856,640,3.716
4857,150,2.24
4858,300,3.345
4859,150,2.196
4860,220,2.835
4861,330,2.793
4862,600,3.327
4863,280,3.015
4864,140,2.228
4865,640,4.38
4866,290,2.68
4867,300,2.968
4868,230,2.378
4869,270,2.887
4870,140,2.299
4871,300,3.358
4872,290,3.581
4873,160,1.982
4874,290,2.953
4875,290,3.385
4876,320,2.996
4877,270,2.534
4878,300,2.559
4879,310,3.479
4880,290,3.073
4881,290,2.93
4882,290,3.731
4883,290,3.841
4884,190,2.849
4885,200,3.048
4886,210,2.208
4887,310,3.408
4888,310,2.993
4889,270,2.556
4890,190,2.314
4891,310,4.178
4892,290,4.037
4893,210,1.952
4894,310,2.601
4895,300,2.875
4896,190,2.304
4897,300,2.713
4898,270,2.542
4899,300,3.106
4900,290,3.638
4901,270,2.968
4902,290,3.456
4903,150,2.257
4904,210,2.209
4905,270,2.202
4906,280,2.785
4907,510,3.268
4908,650,4.884
4909,280,2.636
4910,310,2.709
4911,290,3.42
4912,140,2.265
4913,280,2.775
4914,240,2.271
4915,160,2.041
4916,270,2.461
4917,160,2.216
4918,220,3.017
4919,150,2.238
4920,180,2.24
4921,270,3.061
4922,150,2.205
4923,300,3.027
4924,260,3.576
4925,150,2.312
4926,150,2.292
4927,280,2.787
4928,170,2.253
4929,220,2.941
4930,290,3.628
4931,290,2.951
4932,240,2.666
4933,300,4.201
4934,240,2.698
4935,240,3.627
4936,300,3.754
4937,240,2.961
4938,240,2.932
4939,330,3.612
4940,210,2.321
4941,150,2.241
4942,180,2.971
4943,290,3.016
4944,290,3.401
4945,610,3.372
4946,240,3.159
4947,170,2.91
4948,260,2.373
4949,200,3.034
4950,180,2.272
4951,150,2.183
4952,160,2.189
4953,150,2.257
4954,250,2.403
4955,280,3.196
4956,220,2.914
4957,290,2.875
4958,140,2.198
4959,170,2.202
4960,310,4.467
4961,270,3.043
4962,300,2.757
4963,180,2.24
4964,750,4.173
4965,290,3.048
4966,650,3.684
4967,260,2.716
4968,270,2.517
4969,170,2.178
4970,390,2.899
4971,280,2.98
4972,290,3.733
4973,290,2.645
4974,310,3.341
4975,160,1.999
4976,560,2.962
4977,300,3.893
4978,300,2.663
4979,280,2.977
4980,150,2.211
4981,310,2.799
4982,370,2.932
4983,150,2.279
4984,300,2.651
4985,260,2.566
4986,190,2.176
4987,160,2.261
4988,260,3.327
4989,290,3.308
4990,160,2.246
4991,270,3.013
4992,340,2.551
4993,310,3.18
4994,520,3.253
4995,290,3.379
4996,290,2.807
4997,310,3.838
4998,870,4.78
4999,290,2.633
5000,300,2.961
5001,290,2.572
5002,300,3.398
5003,300,3.329
5004,200,2.25
5005,190,2.373
5006,270,2.67
5007,160,2.232
5008,180,2.015
5009,230,2.368
5010,310,3.143
5011,150,2.226
5012,270,2.52
5013,290,2.961
5014,300,3.479
5015,290,3.403
5016,150,2.291
5017,220,3.015
5018,240,2.834
5019,160,2.829
5020,150,2.966
5021,320,3.414
5022,270,2.578
5023,150,2.294
5024,290,2.988
5025,280,2.682
5026,290,3.024
5027,310,2.704
5028,320,3.432
5029,150,2.258
5030,280,3.871
5031,210,2.42
5032,290,3.005
5033,310,2.736
5034,290,3.732
5035,310,4.222
5036,190,2.955
5037,140,2.264
5038,240,2.251
5039,210,1.975
5040,580,4.477
5041,160,2.232
5042,280,3.027
5043,330,2.691
5044,220,2.098
5045,150,2.234
5046,150,2.259
5047,210,2.001
5048,290,2.72
5049,260,3.028
5050,150,2.325
5051,240,2.951
5052,150,2.258
5053,340,3.454
5054,290,2.722
5055,320,2.993
5056,300,3.122
5057,260,2.772
5058,300,3.0
5059,150,2.256
5060,620,3.711
5061,280,2.582
5062,290,3.015
5063,260,2.797
5064,170,2.23
5065,280,2.986
5066,180,2.978
5067,300,3.686
5068,240,2.946
5069,440,2.651
5070,310,2.821
5071,330,3.385
5072,150,2.276
5073,340,3.385
5074,290,4.15
5075,290,2.741
5076,150,2.276
5077,150,2.257
5078,290,2.764
5079,470,3.603
5080,310,2.982
5081,290,3.659
5082,290,2.646
5083,300,2.391
5084,590,5.861
5085,280,2.957
5086,150,2.241
5087,440,2.692
5088,150,2.239
5089,290,2.951
5090,290,2.999
5091,300,2.629
5092,150,2.156
5093,290,2.749
5094,280,2.699
5095,240,2.459
5096,290,2.698
5097,150,2.213
5098,290,2.629
5099,160,2.282
5100,420,2.999
5101,250,3.08
5102,300,2.631
5103,310,2.701
5104,770,3.526
5105,150,2.762
5106,290,2.732
5107,150,2.268
5108,300,3.023
5109,300,4.251
5110,300,3.078
5111,290,3.07
5112,150,2.242
5113,300,3.67
5114,250,2.867
5115,300,3.06
5116,290,2.963
5117,330,3.385
5118,150,2.32
5119,240,2.943
5120,160,2.264
5121,180,2.185
5122,500,3.661
5123,330,2.609
5124,550,3.405
5125,480,4.172
5126,300,2.732
5127,310,3.062
5128,170,2.209
5129,260,2.222
5130,160,2.209
5131,150,3.041
5132,350,2.941
5133,660,4.129
5134,290,3.867
5135,290,3.594
5136,210,2.313
5137,300,3.065
5138,150,2.236
5139,210,2.452
5140,160,2.921
5141,150,2.037
5142,300,2.711
5143,260,2.979
5144,160,2.212
5145,150,2.262
5146,290,2.952
5147,320,3.014
5148,550,3.082
5149,320,2.63
5150,430,3.361
5151,140,2.244
5152,300,3.398
5153,280,2.979
5154,290,3.036
5155,250,2.566
5156,160,2.235
5157,460,4.028
5158,290,3.03
5159,150,2.278
5160,290,2.659
5161,150,2.25
5162,290,3.743
5163,150,2.298
5164,150,2.238
5165,340,3.189
5166,150,2.247
5167,210,2.171
5168,150,2.179
5169,150,2.22
5170,320,3.744
5171,190,2.262
5172,300,2.607
5173,310,3.655
5174,440,2.642
5175,320,3.379
5176,300,3.454
5177,330,2.696
5178,150,2.285
5179,280,2.97
5180,300,2.715
5181,280,2.714
5182,290,2.176
5183,320,2.986
5184,230,2.196
5185,200,2.264
5186,330,3.484
5187,290,2.994
5188,290,3.03
5189,290,3.385
5190,610,4.387
5191,210,2.402
5192,330,2.412
5193,150,2.277
5194,640,3.608
5195,150,2.239
5196,670,4.898
5197,250,2.76
5198,290,3.354
5199,280,2.726
5200,250,2.514
5201,260,2.559
5202,290,2.724
5203,150,2.289
5204,140,2.239
5205,290,3.076
5206,290,2.952
5207,290,3.733
5208,170,2.23
5209,180,2.255
5210,550,3.507
5211,180,2.977
5212,290,3.725
5213,290,2.617
5214,320,4.163
5215,280,3.036
5216,330,2.683
5217,160,2.292
5218,300,3.054
5219,150,2.257
5220,320,3.696
5221,260,2.72
5222,220,1.984
5223,150,2.301
5224,150,2.233
5225,730,3.643
5226,230,2.985
5227,360,3.283
5228,500,3.449
5229,280,2.73
5230,180,2.276
5231,220,2.215
5232,190,2.264
5233,300,3.384
5234,300,3.186
5235,350,3.741
5236,300,2.697
5237,210,1.879
5238,250,2.994
5239,320,3.783
5240,270,2.482
5241,170,2.263
5242,150,2.344
5243,280,2.671
5244,290,2.924
5245,300,3.496
5246,540,5.083
5247,430,3.469
5248,190,2.176
5249,290,2.646
5250,160,2.262
5251,220,3.701
5252,150,2.972
5253,270,2.652
5254,270,2.975
5255,320,4.419
5256,290,2.945
5257,290,2.617
5258,240,3.067
5259,240,2.634
5260,290,3.035
5261,150,2.24
5262,290,2.726
5263,290,2.638
5264,150,2.28
5265,150,2.24
5266,290,2.668
5267,140,2.239
5268,300,3.498
5269,150,2.289
5270,290,2.661
5271,290,3.474
5272,210,2.229
5273,300,3.456
5274,310,3.423
5275,290,3.106
5276,380,2.409
5277,260,2.405
5278,300,2.599
5279,170,2.009
5280,230,2.975
5281,150,2.257
5282,140,2.243
5283,290,2.716
5284,150,2.302
5285,300,3.444
5286,430,2.652
5287,300,3.479
5288,150,2.263
5289,150,2.267
5290,160,2.241
5291,280,3.004
5292,160,2.226
5293,300,3.696
5294,150,2.235
5295,320,3.436
5296,320,3.023
5297,150,2.269
5298,310,3.475
5299,160,2.942
5300,260,2.96
5301,410,3.71
5302,280,3.564
5303,290,3.008
5304,300,3.341
5305,300,2.554
5306,150,2.263
5307,160,2.246
5308,280,2.912
5309,320,3.386
5310,260,2.653
5311,280,3.005
5312,290,2.68
5313,280,2.996
5314,290,3.331
5315,790,5.611
5316,290,3.536
5317,300,2.719
5318,300,2.975
5319,150,2.212
5320,300,3.252
5321,290,2.669
5322,290,2.694
5323,260,3.195
5324,290,2.622
5325,330,2.232
5326,290,2.68
5327,290,2.654
5328,210,3.14
5329,150,2.266
5330,150,2.248
5331,150,2.255
5332,160,2.261
5333,280,2.971
5334,270,2.965
5335,310,2.778
5336,150,2.252
5337,230,3.039
5338,290,3.689
5339,290,2.983
5340,330,2.736
5341,230,2.376
5342,150,2.257
5343,150,2.247
5344,260,2.393
5345,230,2.423
5346,630,3.64
5347,260,1.82
5348,150,2.242
5349,290,3.021
5350,150,2.235
5351,170,2.263
5352,260,2.492
5353,140,2.812
5354,270,2.95
5355,150,2.921
5356,590,3.698
5357,270,2.971
5358,510,3.513
5359,260,1.866
5360,190,2.257
5361,280,2.639
5362,260,3.052
5363,280,2.284
5364,180,2.286
5365,320,4.152
5366,250,3.065
5367,250,3.617
5368,300,3.214
5369,280,3.416
5370,180,2.136
5371,220,2.222
5372,290,3.459
5373,150,2.244
5374,160,2.316
5375,160,2.228
5376,180,2.957
5377,300,2.999
5378,330,3.523
5379,180,2.896
5380,150,2.25
5381,290,2.696
5382,270,2.651
5383,510,3.314
5384,180,2.245
5385,320,2.651
5386,290,2.792
5387,150,2.972
5388,290,2.804
5389,240,2.265
5390,160,2.24
5391,150,2.24
5392,200,2.234
5393,280,2.72
5394,210,2.913
5395,180,2.281
5396,270,3.112
5397,290,3.0
5398,230,3.002
5399,290,3.026
5400,290,2.648
5401,200,3.07
5402,280,2.729
5403,300,2.719
5404,320,3.923
5405,270,2.701
5406,250,2.663
5407,290,3.03
5408,430,2.941
5409,150,2.242
5410,510,3.495
5411,570,3.641
5412,230,2.259
5413,190,2.339
5414,280,2.997
5415,290,3.71
5416,280,2.702
5417,340,3.503
5418,290,3.264
5419,200,1.898
5420,330,4.212
5421,150,2.24
5422,310,2.803
5423,320,3.362
5424,160,2.29
5425,290,2.982
5426,310,3.318
5427,290,2.76
5428,320,3.026
5429,190,2.796
5430,290,2.621
5431,320,4.396
5432,370,3.485
5433,580,3.666
5434,150,2.248
5435,300,3.418
5436,290,3.576
5437,160,2.041
5438,280,2.89
5439,310,2.65
5440,150,2.216
5441,300,2.987
5442,290,3.394
5443,240,2.982
5444,150,2.261
5445,150,2.262
5446,260,2.398
5447,300,3.585
5448,160,2.337
5449,280,3.179
5450,300,3.989
5451,290,3.05
5452,220,2.251
5453,300,4.206
5454,290,3.016
5455,200,2.293
5456,330,4.199
5457,330,3.476
5458,290,3.497
5459,300,3.738
5460,300,2.538
5461,300,2.677
5462,290,3.434
5463,150,2.265
5464,290,2.974
5465,150,2.215
5466,190,2.295
5467,280,3.209
5468,220,2.167
5469,300,3.348
5470,290,2.721
5471,290,2.872
5472,150,2.791
5473,290,2.641
5474,250,2.532
5475,530,3.299
5476,280,2.654
5477,290,3.029
5478,260,2.436
5479,300,3.381
5480,300,3.479
5481,300,3.147
5482,300,3.437
5483,250,2.512
5484,290,2.713
5485,160,2.045
5486,290,2.731
5487,150,2.282
5488,200,2.234
5489,350,3.402
5490,210,2.216
5491,290,2.621
5492,330,3.374
5493,510,3.611
5494,260,2.789
5495,250,3.017
5496,210,2.276
5497,330,2.95
5498,250,2.856
5499,300,3.47
5500,170,2.3
5501,270,2.569
5502,510,2.956
5503,300,3.528
5504,160,2.249
5505,280,2.991
5506,300,3.867
5507,160,2.318
5508,320,3.023
5509,540,3.67
5510,150,2.277
5511,240,2.938
5512,350,2.718
5513,280,2.625
5514,210,2.334
5515,280,3.236
5516,230,1.992
5517,190,2.789
5518,500,3.529
5519,320,3.485
5520,150,2.262
5521,300,2.79
5522,300,2.726
5523,300,2.789
5524,290,3.001
5525,150,2.231
5526,300,2.962
5527,270,2.968
5528,290,4.142
5529,160,2.229
5530,150,2.013
5531,300,2.994
5532,290,2.677
5533,300,2.703
5534,310,3.758
5535,310,3.378
5536,310,3.499
5537,150,2.258
5538,310,3.449
5539,220,2.005
5540,160,2.978
5541,300,3.036
5542,200,2.247
5543,150,2.279
5544,260,2.961
5545,290,2.971
5546,290,2.971
5547,190,2.272
5548,300,3.103
5549,200,2.97
5550,150,2.259
5551,140,2.223
5552,270,4.466
5553,310,3.407
5554,290,2.656
5555,150,2.243
5556,290,2.73
5557,150,2.272
5558,210,2.903
5559,190,2.241
5560,150,2.242
5561,190,2.241
5562,150,2.272
5563,290,2.57
5564,150,2.264
5565,300,2.713
5566,300,3.005
5567,270,3.107
5568,150,2.271
5569,290,3.297
5570,290,3.015
5571,290,2.846
5572,160,2.293
5573,290,3.029
5574,260,2.928
5575,290,2.728
5576,150,2.786
5577,300,2.751
5578,140,2.254
5579,220,2.996
5580,270,2.993
5581,150,2.264
5582,150,2.257
5583,510,3.381
5584,290,2.27
5585,160,2.95
5586,270,2.248
5587,290,2.995
5588,150,2.249
5589,200,2.272
5590,260,3.184
5591,190,2.284
5592,530,3.355
5593,210,2.0
5594,220,2.251
5595,280,2.957
5596,200,2.951
5597,300,3.736
5598,150,2.266
5599,550,3.541
5600,150,2.269
5601,200,2.236
5602,160,2.278
5603,290,2.648
5604,160,2.993
5605,160,2.239
5606,160,2.267
5607,310,2.688
5608,290,3.247
5609,150,2.232
5610,300,3.346
5611,150,2.235
5612,290,2.678
5613,290,2.615
5614,220,2.398
5615,300,2.711
5616,180,2.255
5617,290,2.692
5618,150,2.268
5619,150,2.188
5620,220,2.339
5621,300,2.706
5622,220,2.427
5623,220,1.96
5624,280,2.65
5625,290,3.715
5626,300,3.742
5627,310,3.722
5628,150,2.236
5629,160,3.001
5630,160,2.238
5631,190,2.982
5632,140,2.271
5633,150,2.264
5634,160,2.249
5635,140,2.289
5636,410,3.551
5637,140,2.267
5638,180,2.19
5639,150,2.298
5640,320,3.462
5641,280,3.819
5642,290,2.64
5643,150,2.185
5644,290,3.002
5645,220,2.246
5646,200,2.247
5647,150,2.255
5648,320,3.41
5649,150,2.248
5650,240,2.255
5651,150,2.269
5652,210,3.005
5653,150,2.25
5654,200,3.644
5655,290,3.248
5656,150,2.267
5657,150,2.242
5658,280,3.007
5659,310,4.101
5660,160,2.032
5661,290,2.967
5662,640,3.247
5663,280,3.04
5664,240,1.965
5665,220,2.226
5666,210,2.336
5667,280,2.628
5668,160,2.26
5669,280,2.51
5670,650,4.141
5671,240,3.161
5672,200,2.216
5673,290,3.741
5674,300,3.014
5675,310,3.098
5676,150,2.213
5677,280,2.968
5678,300,2.926
5679,170,2.234
5680,230,2.73
5681,210,2.317
5682,250,2.474
5683,340,3.91
5684,290,2.735
5685,280,3.008
5686,450,4.285
5687,150,2.272
5688,300,2.358
5689,170,2.202
5690,170,2.235
5691,270,2.976
5692,250,2.486
5693,240,2.294
5694,230,2.42
5695,300,3.47
5696,240,2.234
5697,290,2.974
5698,150,2.972
5699,440,2.716
5700,150,2.782
5701,280,3.032
5702,510,3.235
5703,290,2.709
5704,310,3.374
5705,210,2.246
5706,340,2.718
5707,310,3.104
5708,280,2.53
5709,280,2.98
5710,190,2.236
5711,300,4.147
5712,140,2.039
5713,220,2.07
5714,290,2.707
5715,150,2.233
5716,150,2.781
5717,290,3.438
5718,150,2.354
5719,150,2.264
5720,290,2.868
5721,180,2.991
5722,300,3.343
5723,300,3.028
5724,290,3.488
5725,300,2.987
5726,300,3.467
5727,350,2.621
5728,260,2.518
5729,310,3.092
5730,150,2.256
5731,150,2.242
5732,290,3.028
5733,280,3.111
5734,200,2.778
5735,210,2.973
5736,300,3.475
5737,350,2.642
5738,290,2.993
5739,150,2.268
5740,170,2.244
5741,290,3.166
5742,290,2.673
5743,300,2.981
5744,240,2.998
5745,260,2.65
5746,270,3.054
5747,280,3.274
5748,310,3.632
5749,290,3.042
5750,290,3.457
5751,290,2.95
5752,210,2.276
5753,300,2.994
5754,270,2.819
5755,240,2.889
5756,290,2.974
5757,190,2.27
5758,160,2.257
5759,150,2.269
5760,200,2.213
5761,630,4.333
5762,510,3.13
5763,290,2.95
5764,160,2.266
5765,290,2.998
5766,150,2.275
5767,290,3.01
5768,280,2.882
5769,150,2.212
5770,150,2.28
5771,310,3.255
5772,570,3.753
5773,150,2.83
5774,270,2.81
5775,300,2.828
5776,320,3.728
5777,290,2.629
5778,290,2.677
5779,240,3.651
5780,150,2.227
5781,200,2.266
5782,420,2.609
5783,150,2.265
5784,290,2.653
5785,270,3.025
5786,160,2.212
5787,220,3.134
5788,310,3.125
5789,300,2.63
5790,140,2.306
5791,220,3.0
5792,150,2.263
5793,150,2.007
5794,290,2.759
5795,290,2.676
5796,170,2.258
5797,290,3.058
5798,630,2.969
5799,170,2.968
5800,290,3.743
5801,290,3.413
5802,240,2.947
5803,290,2.737
5804,300,3.026
5805,290,3.029
5806,310,2.967
5807,290,2.719
5808,200,2.02
5809,220,2.248
5810,290,3.027
5811,140,2.287
5812,150,2.247
5813,150,2.264
5814,150,2.24
5815,200,2.272
5816,150,2.239
5817,170,2.272
5818,150,2.283
5819,320,2.757
5820,290,2.614
5821,280,2.993
5822,160,2.26
5823,300,3.735
5824,160,2.24
5825,150,2.265
5826,300,2.97
5827,290,2.726
5828,150,2.208
5829,150,2.276
5830,200,2.979
5831,190,2.338
5832,290,3.434
5833,240,2.89
5834,160,2.183
5835,290,3.036
5836,150,2.325
5837,150,2.283
5838,290,2.961
5839,290,3.479
5840,290,3.023
5841,160,2.233
5842,260,2.64
5843,510,5.833
5844,180,2.223
5845,150,2.263
5846,200,2.27
5847,290,2.73
5848,150,2.279
5849,230,2.651
5850,290,3.013
5851,290,3.041
5852,290,2.612
5853,520,3.501
5854,150,2.313
5855,150,2.305
5856,220,1.967
5857,160,2.268
5858,300,3.387
5859,150,2.261
5860,150,2.238
5861,140,2.262
5862,150,2.242
5863,200,2.26
5864,230,2.405
5865,290,2.74
5866,280,3.062
5867,220,2.853
5868,180,2.241
5869,150,2.262
5870,300,3.058
5871,250,3.512
5872,150,2.266
5873,290,2.649
5874,160,2.252
5875,260,2.763
5876,340,3.446
5877,300,2.734
5878,270,3.185
5879,250,2.32
5880,300,2.65
5881,510,3.229
5882,170,2.208
5883,220,2.233
5884,160,2.253
5885,290,2.989
5886,150,2.277
5887,280,2.628
5888,150,2.249
5889,300,3.064
5890,300,2.996
5891,290,2.985
5892,150,2.255
5893,230,2.368
5894,290,3.592
5895,200,2.2
5896,300,2.774
5897,250,1.854
5898,300,3.021
5899,290,2.749
5900,160,2.997
5901,140,2.232
5902,150,2.251
5903,150,2.225
5904,340,4.192
5905,220,1.986
5906,150,2.266
5907,150,2.259
5908,300,2.73
5909,280,2.574
5910,300,2.723
5911,150,2.981
5912,310,3.394
5913,290,2.93
5914,290,3.107
5915,290,3.731
5916,300,2.97
5917,460,4.149
5918,150,2.265
5919,270,2.618
5920,270,3.021
5921,150,2.016
5922,290,2.746
5923,150,2.234
5924,150,2.263
5925,230,2.395
5926,290,3.353
5927,150,2.253
5928,630,3.569
5929,300,2.93
5930,300,3.012
5931,330,3.404
5932,260,2.639
5933,310,2.996
5934,280,3.495
5935,150,2.232
5936,190,2.239
5937,310,2.997
5938,150,2.329
5939,140,2.231
5940,230,3.002
5941,310,2.664
5942,270,2.783
5943,160,2.244
5944,190,2.925
5945,200,2.281
5946,150,2.236
5947,290,3.02
5948,200,2.309
5949,240,3.014
5950,300,2.701
5951,290,2.705
5952,170,2.269
5953,150,2.247
5954,150,2.238
5955,290,2.711
5956,200,2.2
5957,150,2.788
5958,150,2.269
5959,310,3.064
5960,300,2.974
5961,150,1.991
5962,310,2.728
5963,190,2.257
5964,190,3.017
5965,230,2.928
5966,300,4.278
5967,150,2.234
5968,290,3.456
5969,150,2.32
5970,230,2.393
5971,150,2.171
5972,150,2.201
5973,190,2.239
5974,180,2.288
5975,150,2.174
5976,290,3.333
5977,310,3.123
5978,220,2.603
5979,170,2.2
5980,290,2.714
5981,150,2.239
5982,150,2.261
5983,160,2.232
5984,300,2.86
5985,200,2.927
5986,150,2.27
5987,270,2.859
5988,180,2.231
5989,340,3.667
5990,290,2.995
5991,290,2.971
5992,290,2.959
5993,210,2.173
5994,150,2.258
5995,300,3.006
5996,290,3.014
5997,150,2.191
5998,150,2.25
5999,160,2.226
6000,280,2.853
6001,290,2.988
6002,310,2.658
6003,180,2.99
6004,300,2.97
6005,290,3.66
6006,150,2.241
6007,290,3.028
6008,300,3.945
6009,290,3.595
6010,190,2.356
6011,320,3.412
6012,150,2.254
6013,260,3.271
6014,280,3.271
6015,700,4.954
6016,290,2.637
6017,290,3.421
6018,290,2.984
6019,150,2.239
6020,300,2.902
6021,290,3.013
6022,140,2.233
6023,380,2.606
6024,290,3.643
6025,290,3.494
6026,240,2.327
6027,270,2.656
6028,300,3.491
6029,290,2.634
6030,270,2.759
6031,310,3.716
6032,140,2.281
6033,210,2.158
6034,240,2.862
6035,330,4.091
6036,240,2.213
6037,150,2.244
6038,320,3.683
6039,150,2.239
6040,320,3.285
6041,300,3.003
6042,280,2.955
6043,280,3.011
6044,290,3.661
6045,150,2.321
6046,300,3.494
6047,290,2.632
6048,290,3.419
6049,340,2.626
6050,290,2.786
6051,220,2.995
6052,280,2.649
6053,180,2.18
6054,250,2.919
6055,290,3.015
6056,230,2.56
6057,290,3.68
6058,290,3.005
6059,340,3.374
6060,280,2.704
6061,300,2.724
6062,290,2.754
6063,240,1.994
6064,290,3.293
6065,160,3.011
6066,280,2.995
6067,150,2.253
6068,260,2.228
6069,150,2.246
6070,160,2.303
6071,180,2.251
6072,300,3.6
6073,290,2.81
6074,290,3.086
6075,180,2.274
6076,310,2.723
6077,290,3.054
6078,300,3.734
6079,350,3.474
6080,300,3.011
6081,870,7.95
6082,150,2.222
6083,320,3.489
6084,310,3.556
6085,310,3.473
6086,410,2.603
6087,150,2.901
6088,300,2.704
6089,290,3.552
6090,210,2.244
6091,220,2.297
6092,150,2.191
6093,160,2.909
6094,150,2.254
6095,290,3.017
6096,290,3.016
6097,270,3.245
6098,260,2.308
6099,300,3.165
6100,220,2.219
6101,530,3.278
6102,190,2.182
6103,220,2.265
6104,150,2.232
6105,300,3.585
6106,310,2.974
6107,290,2.813
6108,290,3.459
6109,230,2.929
6110,240,1.996
6111,150,2.249
6112,290,3.027
6113,160,2.267
6114,320,3.781
6115,300,4.035
6116,290,2.76
6117,300,3.748
6118,160,2.929
6119,290,3.732
6120,300,3.496
6121,290,2.619
6122,160,2.261
6123,280,3.725
6124,240,2.947
6125,290,3.036
6126,420,2.779
6127,200,2.267
6128,210,2.435
6129,310,3.021
6130,150,2.247
6131,300,3.0
6132,320,3.608
6133,330,2.994
6134,670,5.879
6135,290,2.721
6136,170,2.759
6137,240,2.77
6138,590,3.737
6139,290,2.705
6140,160,1.992
6141,330,3.386
6142,150,2.268
6143,290,3.6
6144,300,3.761
6145,200,2.99
6146,150,2.253
6147,150,2.237
6148,150,2.269
6149,150,2.241
6150,200,2.007
6151,340,2.879
6152,150,2.295
6153,270,2.613
6154,190,2.316
6155,150,2.237
6156,300,3.458
6157,150,2.246
6158,290,2.669
6159,290,2.753
6160,150,2.287
6161,270,2.279
6162,150,2.251
6163,290,3.005
6164,300,3.706
6165,290,2.694
6166,150,2.29
6167,150,2.242
6168,280,2.724
6169,310,3.36
6170,240,2.564
6171,150,2.271
6172,190,2.307
6173,320,2.585
6174,300,3.746
6175,160,2.22
6176,310,2.614
6177,150,2.252
6178,150,2.289
6179,280,2.605
6180,290,2.674
6181,220,1.977
6182,150,2.267
6183,150,2.242
6184,300,2.972
6185,150,2.245
6186,680,5.899
6187,150,2.256
6188,290,3.719
6189,150,2.268
6190,150,2.982
6191,150,2.209
6192,300,3.496
6193,200,2.943
6194,160,2.253
6195,350,2.782
6196,210,2.837
6197,300,2.762
6198,300,2.581
6199,180,2.238
6200,290,3.407
6201,210,2.418
6202,290,3.487
6203,320,3.502
6204,150,2.254
6205,150,2.974
6206,150,2.233
6207,150,2.281
6208,230,2.899
6209,190,2.25
6210,300,3.18
6211,310,4.208
6212,150,2.303
6213,280,2.678
6214,170,2.222
6215,290,3.648
6216,150,2.233
6217,320,2.86
6218,160,1.989
6219,290,3.003
6220,530,3.724
6221,150,2.242
6222,150,2.997
6223,150,2.185
6224,150,2.797
6225,150,2.168
6226,290,2.717
6227,150,2.247
6228,150,2.242
6229,150,2.268
6230,150,2.354
6231,160,2.269
6232,290,2.946
6233,200,2.898
6234,320,2.734
6235,220,2.248
6236,150,2.242
6237,340,3.438
6238,290,2.706
6239,300,3.467
6240,160,2.237
6241,290,2.77
6242,150,2.239
6243,140,2.263
6244,190,2.292
6245,150,2.281
6246,290,2.7
6247,180,2.234
6248,220,1.973
6249,160,2.265
6250,280,3.357
6251,300,2.739
6252,150,2.25
6253,290,3.693
6254,280,3.262
6255,150,2.244
6256,280,2.657
6257,160,2.25
6258,150,2.251
6259,290,3.04
6260,150,2.253
6261,260,2.467
6262,160,2.247
6263,200,2.839
6264,150,2.301
6265,300,3.487
6266,140,2.274
6267,180,2.278
6268,290,3.018
6269,160,2.007
6270,150,3.039
6271,160,2.22
6272,280,2.86
6273,300,3.334
6274,830,3.858
6275,280,2.697
6276,300,3.037
6277,440,3.627
6278,290,2.62
6279,150,2.269
6280,220,3.017
6281,290,3.054
6282,280,3.005
6283,290,2.928
6284,300,2.717
6285,170,2.239
6286,150,2.233
6287,870,4.491
6288,150,2.257
6289,160,1.988
6290,290,3.301
6291,150,2.233
6292,150,2.264
6293,300,3.004
6294,150,2.267
6295,280,3.538
6296,300,2.723
6297,300,3.636
6298,340,3.462
6299,160,2.275
6300,200,3.05
6301,290,3.034
6302,150,2.291
6303,290,3.022
6304,290,2.974
6305,290,3.488
6306,160,2.006
6307,220,1.971
6308,330,3.724
6309,280,2.642
6310,230,3.086
6311,270,2.968
6312,160,2.26
6313,160,2.268
6314,310,3.476
6315,180,2.242
6316,290,2.955
6317,150,2.244
6318,240,2.678
6319,150,2.24
6320,160,2.941
6321,300,3.489
