Episode,Score,Duration
4770,170,1.436
4771,150,1.418
4772,180,1.426
4773,170,1.416
4774,170,1.443
4775,160,1.458
4776,180,1.466
4777,150,1.445
4778,170,1.432
4779,170,1.415
4780,170,1.416
4781,170,1.426
4782,170,1.416
4783,170,1.405
4784,180,1.41
4785,180,1.411
4786,160,1.409
4787,170,1.412
4788,160,1.412
4789,190,1.413
4790,180,1.413
4791,160,1.41
4792,210,1.412
4793,160,1.41
4794,170,1.405
4795,170,1.415
4796,170,1.415
4797,170,1.41
4798,170,1.413
4799,180,1.41
4800,150,1.407
4801,180,1.412
4802,170,1.419
4803,170,1.424
4804,170,1.434
4805,180,1.447
4806,170,1.436
4807,180,1.43
4808,170,1.432
4809,130,1.418
4810,210,1.416
4811,370,1.413
4812,150,1.416
4813,280,1.434
4814,190,1.438
4815,220,1.426
4816,130,1.438
4817,130,1.416
4818,120,1.423
4819,350,1.404
4820,210,1.427
4821,220,1.444
4822,460,1.418
4823,240,1.422
4824,340,1.425
4825,220,1.432
4826,210,1.438
4827,220,1.418
4828,280,1.412
4829,150,1.414
4830,220,1.411
4831,120,1.411
4832,280,1.419
4833,400,1.403
4834,250,1.417
4835,150,1.41
4836,150,1.407
4837,500,1.418
4838,290,1.413
4839,120,1.424
4840,320,1.405
4841,220,1.425
4842,340,1.413
4843,210,1.412
4844,220,1.434
4845,250,1.431
4846,180,1.412
4847,420,1.414
4848,300,1.413
4849,490,1.423
4850,610,1.428
4851,410,1.434
4852,90,1.462
4853,420,1.448
4854,540,1.423
4855,410,1.415
4856,480,1.461
4857,490,1.446
4858,440,1.43
4859,330,1.436
4860,450,1.45
4861,430,1.436
4862,420,1.448
4863,300,1.441
4864,650,1.422
4865,420,1.423
4866,690,1.437
4867,470,1.453
4868,490,1.443
4869,340,1.441
4870,400,1.424
4871,450,1.427
4872,400,1.425
4873,600,1.439
4874,540,1.434
4875,450,1.437
4876,440,1.452
4877,410,1.434
4878,430,1.431
4879,540,1.423
4880,470,1.43
4881,390,1.431
4882,430,1.455
4883,170,1.44
4884,460,1.437
4885,360,1.445
4886,450,1.415
4887,410,1.433
4888,320,1.43
4889,590,1.435
4890,320,1.441
4891,480,1.436
4892,310,1.429
4893,310,1.417
4894,310,1.423
4895,560,1.409
4896,310,1.413
4897,360,1.418
4898,460,1.436
4899,310,1.427
4900,310,1.433
4901,350,1.424
4902,350,1.402
4903,320,1.417
4904,490,1.409
4905,560,1.416
4906,420,1.427
4907,310,1.431
4908,390,1.421
4909,580,1.425
4910,470,1.409
4911,710,1.4
4912,660,1.411
4913,310,1.407
4914,280,1.416
4915,480,1.413
4916,590,1.411
4917,450,1.419
4918,310,1.415
4919,310,1.411
4920,610,1.398
4921,690,1.403
4922,310,1.421
4923,310,1.42
4924,310,1.413
4925,310,1.424
4926,430,1.411
4927,210,1.423
4928,240,1.418
4929,350,1.433
4930,280,1.417
4931,100,1.419
4932,260,1.417
4933,100,1.424
4934,480,1.426
4935,230,1.448
4936,210,1.462
4937,260,1.438
4938,340,1.434
4939,190,1.442
4940,260,1.43
4941,230,1.441
4942,240,1.444
4943,290,1.447
4944,240,1.443
4945,240,1.438
4946,340,1.433
4947,190,1.432
4948,100,1.453
4949,100,1.445
4950,290,1.45
4951,190,1.453
4952,240,1.439
4953,260,1.443
4954,330,1.444
4955,250,1.441
4956,100,1.444
4957,260,1.442
4958,280,1.442
4959,210,1.448
4960,350,1.453
4961,230,1.442
4962,100,1.436
4963,370,1.439
4964,260,1.44
4965,320,1.422
4966,250,1.448
4967,120,1.455
4968,380,1.438
4969,320,1.424
4970,520,1.42
4971,170,1.415
4972,250,1.423
4973,120,1.434
4974,120,1.43
4975,480,1.407
4976,330,1.414
4977,350,1.41
4978,380,1.41
4979,530,1.425
4980,120,1.408
4981,280,1.454
4982,120,1.422
4983,250,1.407
4984,210,1.417
4985,320,1.417
4986,120,1.413
4987,120,1.416
4988,200,1.434
4989,330,1.411
4990,520,1.461
4991,300,1.467
4992,140,1.478
4993,130,1.48
4994,530,1.479
4995,170,1.476
4996,170,1.464
4997,120,1.469
4998,120,1.461
4999,320,1.461
5000,450,1.474
5001,120,1.491
5002,140,1.478
5003,120,1.467
5004,470,1.472
5005,120,1.465
5006,90,1.472
5007,290,1.474
5008,460,1.474
5009,340,1.478
5010,140,1.439
5011,400,1.428
5012,330,1.434
5013,460,1.435
5014,260,1.433
5015,280,1.449
5016,150,1.421
5017,360,1.411
5018,440,1.42
5019,280,1.431
5020,210,1.448
5021,150,1.439
5022,290,1.447
5023,110,1.452
5024,280,1.442
5025,310,1.443
5026,380,1.431
5027,200,1.453
5028,460,1.448
5029,270,1.446
5030,360,1.455
5031,340,1.422
5032,250,1.432
5033,180,1.44
5034,370,1.428
5035,280,1.412
5036,320,1.409
5037,120,1.41
5038,240,1.411
5039,130,1.402
5040,390,1.412
5041,280,1.412
5042,150,1.408
5043,270,1.404
5044,210,1.417
5045,340,1.415
5046,460,1.409
5047,460,1.401
5048,260,1.408
5049,460,1.411
5050,230,1.401
5051,450,1.407
5052,220,1.433
5053,250,1.449
5054,250,1.428
5055,380,1.421
5056,440,1.439
5057,470,1.431
5058,330,1.455
5059,450,1.437
5060,70,1.464
5061,290,1.446
5062,490,1.423
5063,450,1.433
5064,440,1.433
5065,450,1.429
5066,440,1.441
5067,500,1.426
5068,90,1.435
5069,460,1.416
5070,340,1.416
5071,330,1.415
5072,530,1.412
5073,270,1.41
5074,470,1.409
5075,270,1.408
5076,450,1.41
5077,450,1.414
5078,340,1.412
5079,290,1.407
5080,440,1.411
5081,310,1.439
5082,420,1.404
5083,300,1.407
5084,110,1.415
5085,160,1.417
5086,360,1.407
5087,180,1.41
5088,260,1.408
5089,200,1.419
5090,390,1.401
5091,130,1.422
5092,160,1.417
5093,160,1.402
5094,120,1.458
5095,410,1.447
5096,260,1.414
5097,120,1.42
5098,120,1.41
5099,180,1.418
5100,390,1.41
5101,310,1.451
5102,360,1.418
5103,160,1.439
5104,350,1.43
5105,220,1.43
5106,120,1.434
5107,90,1.417
5108,440,1.416
5109,360,1.41
5110,270,1.423
5111,160,1.435
5112,120,1.445
5113,120,1.45
5114,120,1.429
5115,160,1.428
5116,360,1.456
5117,370,1.452
5118,310,1.441
5119,300,1.432
5120,120,1.421
5121,160,1.441
5122,120,1.437
5123,120,1.43
5124,160,1.432
5125,160,1.429
5126,200,1.423
5127,150,1.439
5128,150,1.427
5129,160,1.439
5130,160,1.434
5131,150,1.431
5132,150,1.42
5133,150,1.426
5134,150,1.439
5135,180,1.439
5136,210,1.45
5137,160,1.441
5138,70,1.451
5139,160,1.426
5140,180,1.426
5141,150,1.418
5142,150,1.411
5143,160,1.437
5144,150,1.446
5145,220,1.445
5146,150,1.426
5147,150,1.425
5148,150,1.431
5149,150,1.431
5150,160,1.436
5151,70,1.448
5152,150,1.452
5153,150,1.449
5154,160,1.427
5155,150,1.437
5156,150,1.419
5157,210,1.398
5158,150,1.427
5159,150,1.438
5160,150,1.432
5161,150,1.414
5162,150,1.415
5163,230,1.404
5164,160,1.412
5165,170,1.419
5166,150,1.403
5167,150,1.41
5168,150,1.412
5169,150,1.417
5170,150,1.403
5171,150,1.411
5172,170,1.414
5173,190,1.407
5174,150,1.414
5175,150,1.407
5176,150,1.422
5177,170,1.42
5178,160,1.422
5179,160,1.424
5180,150,1.438
5181,150,1.428
5182,140,1.43
5183,170,1.418
5184,150,1.41
5185,150,1.421
5186,130,1.423
5187,170,1.411
5188,150,1.426
5189,140,1.429
5190,160,1.427
5191,170,1.423
5192,170,1.413
5193,150,1.409
5194,150,1.415
5195,150,1.432
5196,160,1.428
5197,230,1.423
5198,150,1.43
5199,150,1.447
5200,160,1.429
5201,150,1.436
5202,150,1.421
5203,60,1.442
5204,60,1.444
5205,190,1.448
5206,60,1.456
5207,60,1.441
5208,60,1.441
5209,60,1.436
5210,60,1.425
5211,60,1.451
5212,60,1.44
5213,80,1.435
5214,110,1.439
5215,60,1.443
5216,80,1.436
5217,60,1.437
5218,420,1.441
5219,60,1.424
5220,60,1.414
5221,90,1.412
5222,60,1.413
5223,60,1.404
5224,60,1.405
5225,60,1.406
5226,70,1.407
5227,60,1.408
5228,80,1.405
5229,60,1.406
5230,60,1.411
5231,60,1.446
5232,60,1.423
5233,60,1.413
5234,60,1.409
5235,60,1.409
5236,60,1.411
5237,60,1.41
5238,60,1.442
5239,60,1.407
5240,90,1.441
5241,60,1.448
5242,230,1.441
5243,100,1.456
5244,380,1.456
5245,220,1.463
5246,90,1.465
5247,400,1.469
5248,220,1.47
5249,220,1.458
5250,100,1.461
5251,350,1.467
5252,100,1.469
5253,240,1.469
5254,220,1.469
5255,260,1.478
5256,60,1.475
5257,170,1.466
5258,160,1.458
5259,240,1.453
5260,100,1.448
5261,250,1.446
5262,370,1.427
5263,220,1.431
5264,220,1.437
5265,320,1.456
5266,260,1.449
5267,260,1.442
5268,420,1.437
5269,190,1.428
5270,90,1.437
5271,220,1.43
5272,150,1.45
5273,200,1.453
5274,420,1.435
5275,60,1.461
5276,320,1.429
5277,90,1.429
5278,190,1.432
5279,140,1.438
5280,200,1.431
5281,190,1.438
5282,50,1.414
5283,60,1.403
5284,110,1.408
5285,70,1.406
5286,110,1.405
5287,110,1.414
5288,180,1.412
5289,110,1.407
5290,80,1.405
5291,70,1.417
5292,110,1.414
5293,70,1.404
5294,70,1.408
5295,110,1.409
5296,110,1.412
5297,110,1.402
5298,80,1.419
5299,80,1.446
5300,70,1.433
5301,110,1.415
5302,110,1.438
5303,60,1.435
5304,70,1.428
5305,110,1.448
5306,70,1.427
5307,110,1.413
5308,130,1.422
5309,110,1.412
5310,50,1.425
5311,110,1.445
5312,80,1.42
5313,110,1.43
5314,130,1.42
5315,80,1.412
5316,60,1.411
5317,70,1.418
5318,110,1.441
5319,110,1.434
5320,70,1.449
5321,110,1.425
5322,60,1.416
5323,100,1.415
5324,100,1.407
5325,270,1.425
5326,60,1.427
5327,160,1.431
5328,100,1.404
5329,60,1.411
5330,100,1.407
5331,70,1.424
5332,60,1.41
5333,60,1.412
5334,60,1.418
5335,100,1.407
5336,60,1.417
5337,100,1.425
5338,100,1.428
5339,340,1.402
5340,340,1.408
5341,140,1.409
5342,100,1.417
5343,220,1.417
5344,140,1.424
5345,60,1.427
5346,60,1.449
5347,100,1.433
5348,100,1.435
5349,110,1.448
5350,310,1.439
5351,100,1.44
5352,160,1.421
5353,60,1.425
5354,320,1.414
5355,100,1.426
5356,60,1.469
5357,100,1.436
5358,60,1.445
5359,60,1.432
5360,170,1.435
5361,120,1.425
5362,90,1.444
5363,70,1.433
5364,90,1.417
5365,90,1.442
5366,140,1.451
5367,170,1.434
5368,300,1.414
5369,110,1.424
5370,320,1.411
5371,100,1.439
5372,110,1.455
5373,160,1.458
5374,310,1.451
5375,140,1.419
5376,70,1.432
5377,290,1.413
5378,310,1.426
5379,110,1.444
5380,100,1.43
5381,200,1.422
5382,310,1.425
5383,280,1.419
5384,110,1.403
5385,160,1.427
5386,120,1.431
5387,340,1.436
5388,110,1.424
5389,80,1.423
5390,180,1.428
5391,290,1.399
5392,160,1.419
5393,310,1.419
5394,110,1.412
5395,300,1.422
5396,310,1.424
5397,220,1.428
5398,130,1.418
5399,80,1.412
5400,150,1.415
5401,140,1.409
5402,150,1.415
5403,140,1.422
5404,150,1.427
5405,180,1.422
5406,140,1.414
5407,140,1.426
5408,140,1.425
5409,180,1.425
5410,140,1.408
5411,150,1.41
5412,330,1.412
5413,140,1.411
5414,140,1.412
5415,330,1.426
5416,150,1.406
5417,140,1.416
5418,140,1.41
5419,150,1.403
5420,340,1.405
5421,140,1.41
5422,140,1.402
5423,140,1.42
5424,140,1.409
5425,140,1.414
5426,150,1.41
5427,140,1.42
5428,140,1.437
5429,140,1.435
5430,140,1.438
5431,180,1.446
5432,140,1.442
5433,140,1.442
5434,140,1.442
5435,140,1.432
5436,180,1.445
5437,140,1.434
5438,150,1.436
5439,140,1.438
5440,240,1.425
5441,220,1.45
5442,180,1.443
5443,320,1.459
5444,160,1.439
5445,180,1.431
5446,200,1.432
5447,180,1.43
5448,240,1.447
5449,190,1.429
5450,200,1.44
5451,140,1.441
5452,160,1.449
5453,260,1.423
5454,160,1.442
5455,210,1.436
5456,230,1.457
5457,190,1.447
5458,380,1.44
5459,190,1.446
5460,170,1.441
5461,330,1.424
5462,190,1.427
5463,190,1.44
5464,50,1.452
5465,200,1.456
5466,190,1.431
5467,320,1.428
5468,240,1.415
5469,200,1.419
5470,250,1.399
5471,180,1.407
5472,190,1.412
5473,170,1.402
5474,100,1.408
5475,180,1.419
5476,190,1.427
5477,160,1.41
5478,260,1.418
5479,290,1.437
5480,280,1.408
5481,130,1.418
5482,140,1.402
5483,230,1.417
5484,280,1.42
5485,300,1.443
5486,120,1.45
5487,110,1.416
5488,280,1.41
5489,110,1.413
5490,110,1.447
5491,150,1.472
5492,280,1.477
5493,250,1.477
5494,320,1.456
5495,150,1.472
5496,150,1.48
5497,130,1.479
5498,320,1.466
5499,260,1.472
5500,340,1.468
5501,110,1.469
5502,320,1.458
5503,280,1.46
5504,130,1.474
5505,110,1.459
5506,150,1.472
5507,280,1.483
5508,200,1.47
5509,150,1.479
5510,180,1.468
5511,320,1.445
5512,280,1.451
5513,290,1.449
5514,130,1.439
5515,150,1.443
5516,100,1.438
5517,160,1.453
5518,300,1.459
5519,300,1.455
5520,300,1.49
5521,310,1.466
5522,420,1.443
5523,130,1.441
5524,490,1.437
5525,80,1.443
5526,90,1.451
5527,320,1.449
5528,300,1.461
5529,310,1.435
5530,550,1.426
5531,270,1.412
5532,420,1.409
5533,450,1.407
5534,350,1.417
5535,90,1.414
5536,410,1.396
5537,180,1.411
5538,460,1.416
5539,370,1.41
5540,90,1.412
5541,90,1.407
5542,330,1.413
5543,310,1.409
5544,440,1.409
5545,360,1.413
5546,340,1.406
5547,460,1.406
5548,110,1.414
5549,410,1.421
5550,420,1.417
5551,300,1.411
5552,350,1.427
5553,330,1.423
5554,300,1.425
5555,360,1.441
5556,350,1.414
5557,160,1.43
5558,380,1.429
5559,150,1.416
5560,180,1.415
5561,420,1.417
5562,400,1.414
5563,370,1.426
5564,330,1.432
5565,400,1.427
5566,290,1.425
5567,220,1.42
5568,410,1.411
5569,370,1.418
5570,370,1.418
5571,380,1.424
5572,370,1.426
5573,350,1.422
5574,390,1.416
5575,300,1.436
5576,300,1.429
5577,310,1.41
5578,370,1.413
5579,420,1.413
5580,400,1.41
5581,300,1.405
5582,380,1.408
5583,210,1.403
5584,220,1.413
5585,220,1.421
5586,300,1.414
5587,430,1.407
5588,270,1.409
5589,300,1.416
5590,470,1.413
5591,310,1.415
5592,210,1.418
5593,420,1.412
5594,460,1.429
5595,300,1.43
5596,330,1.43
5597,180,1.413
5598,150,1.415
5599,150,1.412
5600,150,1.426
5601,180,1.449
5602,260,1.442
5603,150,1.438
5604,150,1.42
5605,150,1.433
5606,240,1.46
5607,300,1.458
5608,150,1.425
5609,170,1.436
5610,150,1.447
5611,210,1.428
5612,210,1.432
5613,150,1.458
5614,300,1.432
5615,150,1.461
5616,150,1.459
5617,150,1.446
5618,300,1.429
5619,150,1.445
5620,250,1.42
5621,150,1.422
5622,150,1.433
5623,150,1.437
5624,150,1.443
5625,160,1.436
5626,350,1.451
5627,150,1.433
5628,150,1.43
5629,150,1.421
5630,150,1.433
5631,150,1.439
5632,300,1.437
5633,150,1.449
5634,150,1.43
5635,150,1.45
5636,460,1.433
5637,450,1.425
5638,450,1.427
5639,480,1.431
5640,470,1.444
5641,450,1.423
5642,410,1.416
5643,470,1.42
5644,340,1.415
5645,480,1.405
5646,450,1.408
5647,260,1.434
5648,470,1.421
5649,460,1.435
5650,320,1.427
5651,490,1.41
5652,500,1.406
5653,520,1.411
5654,360,1.405
5655,400,1.421
5656,570,1.422
5657,360,1.434
5658,470,1.438
5659,450,1.435
5660,360,1.413
5661,280,1.405
5662,190,1.412
5663,450,1.41
5664,280,1.417
5665,470,1.408
5666,260,1.411
5667,460,1.412
5668,310,1.406
5669,340,1.41
5670,360,1.416
5671,440,1.403
5672,450,1.406
5673,470,1.409
5674,470,1.404
5675,450,1.414
5676,130,1.407
5677,120,1.423
5678,250,1.43
5679,130,1.438
5680,270,1.417
5681,240,1.41
5682,120,1.42
5683,280,1.397
5684,140,1.43
5685,120,1.417
5686,110,1.432
5687,110,1.442
5688,140,1.45
5689,120,1.449
5690,140,1.455
5691,110,1.462
5692,140,1.433
5693,130,1.434
5694,120,1.436
5695,110,1.451
5696,140,1.441
5697,280,1.462
5698,260,1.437
5699,140,1.429
5700,110,1.427
5701,140,1.411
5702,180,1.418
5703,120,1.419
5704,140,1.429
5705,150,1.418
5706,120,1.439
5707,140,1.449
5708,110,1.441
5709,120,1.435
5710,60,1.414
5711,140,1.443
5712,120,1.443
5713,140,1.449
5714,260,1.448
5715,580,1.436
5716,80,1.429
5717,130,1.439
5718,270,1.428
5719,280,1.421
5720,80,1.413
5721,170,1.421
5722,230,1.415
5723,140,1.413
5724,410,1.414
5725,320,1.411
5726,80,1.413
5727,280,1.414
5728,80,1.413
5729,80,1.423
5730,80,1.428
5731,80,1.428
5732,170,1.43
5733,300,1.408
5734,120,1.418
5735,270,1.405
5736,80,1.414
5737,180,1.418
5738,80,1.405
5739,350,1.41
5740,80,1.435
5741,230,1.455
5742,110,1.438
5743,260,1.467
5744,100,1.452
5745,310,1.461
5746,200,1.487
5747,250,1.468
5748,100,1.47
5749,230,1.444
5750,270,1.448
5751,130,1.458
5752,150,1.466
5753,370,1.45
5754,230,1.471
5755,110,1.47
5756,360,1.469
5757,310,1.454
5758,360,1.455
5759,110,1.457
5760,380,1.443
5761,350,1.447
5762,290,1.434
5763,360,1.441
5764,360,1.432
5765,300,1.45
5766,260,1.445
5767,360,1.43
5768,90,1.454
5769,310,1.458
5770,370,1.424
5771,360,1.443
5772,360,1.43
5773,110,1.451
5774,360,1.45
5775,260,1.449
5776,280,1.458
5777,110,1.421
5778,260,1.43
5779,360,1.41
5780,360,1.427
5781,370,1.428
5782,320,1.41
5783,110,1.443
5784,340,1.426
5785,220,1.416
5786,90,1.408
5787,270,1.406
5788,180,1.403
5789,360,1.41
5790,360,1.412
5791,310,1.414
5792,370,1.432
5793,370,1.415
5794,190,1.409
5795,100,1.405
5796,250,1.406
5797,280,1.396
5798,100,1.415
5799,80,1.41
5800,90,1.404
5801,90,1.415
5802,90,1.422
5803,80,1.436
5804,100,1.45
5805,90,1.448
5806,90,1.447
5807,220,1.437
5808,100,1.41
5809,90,1.403
5810,100,1.42
5811,90,1.43
5812,90,1.431
5813,130,1.431
5814,90,1.427
5815,220,1.411
5816,90,1.41
5817,100,1.412
5818,90,1.42
5819,90,1.435
5820,100,1.425
5821,100,1.437
5822,100,1.417
5823,190,1.442
5824,90,1.442
5825,100,1.42
5826,100,1.434
5827,90,1.41
5828,280,1.416
5829,90,1.411
5830,90,1.407
5831,90,1.414
5832,80,1.411
5833,100,1.423
5834,130,1.415
5835,160,1.409
5836,160,1.411
5837,170,1.406
5838,160,1.414
5839,160,1.406
5840,140,1.419
5841,160,1.399
5842,160,1.407
5843,160,1.408
5844,160,1.422
5845,160,1.417
5846,130,1.414
5847,130,1.42
5848,160,1.447
5849,160,1.43
5850,130,1.456
5851,130,1.432
5852,160,1.437
5853,130,1.431
5854,260,1.425
5855,160,1.431
5856,140,1.443
5857,160,1.468
5858,140,1.437
5859,130,1.447
5860,160,1.428
5861,160,1.426
5862,160,1.425
5863,160,1.43
5864,100,1.434
5865,160,1.445
5866,160,1.456
5867,160,1.474
5868,160,1.452
5869,150,1.435
5870,130,1.443
5871,160,1.435
5872,230,1.432
5873,70,1.439
5874,70,1.43
5875,70,1.444
5876,230,1.447
5877,480,1.442
5878,550,1.433
5879,210,1.439
5880,450,1.42
5881,170,1.434
5882,230,1.427
5883,310,1.43
5884,70,1.444
5885,220,1.439
5886,260,1.444
5887,390,1.429
5888,160,1.43
5889,140,1.429
5890,390,1.428
5891,70,1.425
5892,70,1.422
5893,510,1.427
5894,500,1.432
5895,100,1.408
5896,70,1.406
5897,270,1.421
5898,230,1.432
5899,70,1.422
5900,70,1.425
5901,480,1.426
5902,70,1.424
5903,70,1.407
5904,250,1.406
5905,130,1.405
5906,100,1.43
5907,70,1.414
5908,230,1.406
5909,280,1.428
5910,60,1.412
5911,420,1.411
5912,50,1.414
5913,150,1.41
5914,120,1.416
5915,460,1.413
5916,400,1.412
5917,420,1.413
5918,210,1.407
5919,120,1.409
5920,180,1.408
5921,370,1.404
5922,150,1.41
5923,480,1.403
5924,120,1.403
5925,170,1.419
5926,170,1.411
5927,450,1.405
5928,180,1.461
5929,260,1.443
5930,270,1.438
5931,190,1.425
5932,130,1.416
5933,130,1.416
5934,120,1.419
5935,170,1.431
5936,250,1.44
5937,190,1.447
5938,370,1.44
5939,130,1.446
5940,190,1.432
5941,180,1.433
5942,120,1.425
5943,80,1.428
5944,250,1.46
5945,120,1.442
5946,120,1.447
5947,430,1.442
5948,180,1.445
5949,150,1.44
5950,370,1.446
5951,150,1.443
5952,180,1.447
5953,180,1.438
5954,280,1.442
5955,280,1.444
5956,290,1.439
5957,180,1.423
5958,590,1.428
5959,180,1.438
5960,280,1.445
5961,160,1.437
5962,220,1.435
5963,530,1.442
5964,510,1.433
5965,380,1.439
5966,280,1.444
5967,470,1.431
5968,750,1.442
5969,180,1.429
5970,280,1.417
5971,280,1.412
5972,180,1.418
5973,400,1.406
5974,530,1.398
5975,280,1.41
5976,400,1.408
5977,190,1.407
5978,190,1.404
5979,280,1.399
5980,240,1.408
5981,180,1.416
5982,180,1.463
5983,180,1.404
5984,180,1.403
5985,430,1.41
5986,380,1.408
5987,180,1.411
5988,180,1.426
5989,180,1.433
5990,310,1.425
5991,450,1.458
5992,260,1.459
5993,90,1.485
5994,210,1.47
5995,110,1.481
5996,120,1.47
5997,260,1.477
5998,160,1.463
5999,120,1.47
6000,440,1.458
6001,130,1.461
6002,180,1.463
6003,300,1.484
6004,190,1.481
6005,290,1.46
6006,160,1.467
6007,430,1.456
6008,360,1.464
6009,460,1.471
6010,410,1.479
6011,180,1.415
6012,240,1.415
6013,130,1.417
6014,200,1.428
6015,390,1.419
6016,120,1.43
6017,130,1.421
6018,210,1.416
6019,200,1.422
6020,340,1.436
6021,150,1.439
6022,450,1.45
6023,280,1.441
6024,160,1.449
6025,180,1.441
6026,210,1.433
6027,300,1.431
6028,200,1.463
6029,160,1.467
6030,150,1.467
6031,80,1.445
6032,80,1.446
6033,80,1.43
6034,70,1.435
6035,120,1.414
6036,140,1.415
6037,120,1.401
6038,350,1.399
6039,70,1.415
6040,70,1.41
6041,220,1.41
6042,80,1.404
6043,110,1.412
6044,80,1.413
6045,70,1.405
6046,80,1.411
6047,80,1.406
6048,80,1.406
6049,110,1.416
6050,70,1.406
6051,70,1.411
6052,120,1.425
6053,80,1.446
6054,250,1.438
6055,80,1.457
6056,80,1.433
6057,70,1.426
6058,190,1.426
6059,80,1.433
6060,100,1.443
6061,80,1.437
6062,140,1.441
6063,90,1.422
6064,80,1.408
6065,230,1.4
6066,70,1.418
6067,100,1.422
6068,70,1.428
6069,70,1.429
6070,80,1.43
6071,180,1.413
6072,270,1.416
6073,80,1.417
6074,80,1.414
6075,80,1.443
6076,280,1.435
6077,80,1.417
6078,80,1.409
6079,280,1.404
6080,80,1.408
6081,180,1.411
6082,230,1.405
6083,80,1.411
6084,210,1.41
6085,250,1.406
6086,250,1.405
6087,230,1.4
6088,230,1.409
6089,80,1.407
6090,100,1.406
6091,200,1.402
6092,80,1.401
6093,230,1.397
6094,230,1.422
6095,80,1.415
6096,250,1.413
6097,230,1.416
6098,340,1.426
6099,230,1.416
6100,190,1.412
6101,80,1.412
6102,190,1.418
6103,250,1.409
6104,190,1.404
6105,230,1.415
6106,100,1.429
6107,140,1.425
6108,80,1.439
6109,420,1.43
6110,380,1.422
6111,300,1.431
6112,160,1.43
6113,90,1.428
6114,460,1.436
6115,120,1.447
6116,360,1.434
6117,280,1.423
6118,140,1.428
6119,250,1.421
6120,120,1.423
6121,80,1.44
6122,240,1.49
6123,250,1.446
6124,120,1.437
6125,90,1.428
6126,210,1.436
6127,300,1.425
6128,120,1.469
6129,190,1.463
6130,240,1.444
6131,360,1.419
6132,320,1.424
6133,250,1.417
6134,310,1.43
6135,300,1.439
6136,530,1.429
6137,90,1.421
6138,280,1.432
6139,290,1.422
6140,250,1.417
6141,190,1.423
6142,240,1.404
6143,140,1.422
6144,470,1.43
6145,240,1.429
6146,120,1.433
6147,260,1.418
6148,130,1.419
6149,480,1.408
6150,470,1.405
6151,450,1.423
6152,280,1.422
6153,590,1.414
6154,400,1.444
6155,430,1.403
6156,520,1.405
6157,150,1.419
6158,440,1.411
6159,460,1.401
6160,510,1.404
6161,440,1.411
6162,300,1.41
6163,490,1.404
6164,380,1.412
6165,510,1.403
6166,90,1.407
6167,460,1.411
6168,440,1.412
6169,430,1.402
6170,490,1.417
6171,510,1.403
6172,450,1.416
6173,520,1.404
6174,650,1.401
6175,440,1.414
6176,460,1.413
6177,260,1.4
6178,170,1.435
6179,460,1.446
6180,400,1.432
6181,90,1.44
6182,440,1.451
6183,450,1.44
6184,520,1.443
6185,480,1.422
6186,500,1.437
6187,500,1.43
6188,150,1.432
6189,180,1.452
6190,70,1.452
6191,230,1.443
6192,70,1.456
6193,130,1.43
6194,240,1.416
6195,70,1.433
6196,90,1.433
6197,180,1.435
6198,130,1.443
6199,70,1.449
6200,70,1.453
6201,70,1.447
6202,200,1.443
6203,160,1.444
6204,70,1.455
6205,110,1.458
6206,250,1.455
6207,160,1.437
6208,70,1.428
6209,250,1.413
6210,70,1.424
6211,330,1.422
6212,100,1.413
6213,70,1.437
6214,70,1.421
6215,250,1.416
6216,150,1.423
6217,120,1.414
6218,180,1.42
6219,70,1.418
6220,240,1.411
6221,160,1.405
6222,70,1.409
6223,70,1.409
6224,190,1.407
6225,70,1.408
6226,80,1.403
6227,320,1.405
6228,170,1.403
6229,180,1.407
6230,200,1.399
6231,190,1.407
6232,200,1.441
6233,200,1.402
6234,200,1.41
6235,200,1.407
6236,200,1.412
6237,170,1.412
6238,170,1.409
6239,170,1.412
6240,170,1.403
6241,200,1.481
6242,170,1.472
6243,200,1.464
6244,180,1.478
6245,200,1.455
6246,200,1.462
6247,200,1.477
6248,170,1.469
6249,200,1.477
6250,200,1.467
6251,200,1.45
6252,170,1.473
6253,200,1.45
6254,200,1.46
6255,200,1.465
6256,200,1.461
6257,200,1.45
6258,170,1.449
6259,200,1.457
6260,200,1.448
6261,200,1.447
6262,200,1.436
6263,200,1.446
6264,180,1.425
6265,200,1.425
6266,200,1.431
6267,140,1.445
6268,60,1.434
6269,120,1.443
6270,180,1.433
6271,200,1.413
6272,100,1.426
6273,60,1.431
6274,120,1.447
6275,250,1.446
6276,120,1.449
6277,250,1.428
6278,120,1.426
6279,120,1.436
6280,60,1.436
6281,160,1.423
6282,230,1.427
6283,250,1.397
6284,120,1.429
6285,70,1.424
6286,60,1.434
6287,120,1.412
6288,110,1.404
6289,270,1.401
6290,130,1.413
6291,140,1.398
6292,160,1.405
6293,60,1.409
6294,240,1.411
6295,120,1.402
6296,120,1.403
6297,150,1.413
6298,60,1.41
6299,60,1.408
6300,60,1.406
6301,130,1.412
6302,60,1.405
6303,120,1.423
6304,130,1.41
6305,100,1.423
6306,230,1.423
6307,60,1.44
6308,170,1.422
6309,60,1.414
6310,60,1.415
6311,120,1.412
6312,60,1.416
6313,170,1.431
6314,150,1.434
6315,60,1.434
6316,60,1.429
6317,60,1.421
6318,60,1.424
6319,170,1.426
6320,150,1.416
6321,150,1.416
6322,60,1.419
6323,60,1.418
